,train loss,true loss,val acc
1237,194.6574941277504,422.93477272987366,0.441
1238,192.4206678569317,427.9434568285942,0.429
1239,194.11452308297157,426.83971041440964,0.4305
1240,192.7885803282261,420.86296647787094,0.4345
1241,192.67216086387634,424.48096615076065,0.429
1242,194.12795016169548,418.151530623436,0.445
1243,194.4697431921959,431.85585874319077,0.4335
1244,192.0647300183773,420.90460485219955,0.442
1245,192.7281972169876,423.3269154429436,0.4375
1246,192.03514045476913,425.9309489130974,0.4315
1247,192.5187550485134,422.0273104906082,0.44
1248,193.1688313782215,421.1495196223259,0.436
1249,192.07121148705482,427.8330174088478,0.429
1250,190.533587038517,419.6343222260475,0.4385
1251,193.08332642912865,424.51526659727097,0.431
1252,193.0425913631916,424.14652144908905,0.4335
1253,192.82882344722748,420.3040023446083,0.434
1254,191.308517485857,421.4170024394989,0.4295
1255,190.02625373005867,421.99892073869705,0.428
1256,192.25390022993088,421.8878293633461,0.436
1257,193.4938966333866,430.00938707590103,0.435
1258,191.60358622670174,419.32807117700577,0.4505
1259,191.09401655197144,422.4802846312523,0.425
1260,190.04848435521126,426.86224043369293,0.4275
1261,191.84774568676949,423.9949758052826,0.4355
1262,191.2358815073967,420.99733448028564,0.44
1263,192.23363834619522,425.77499306201935,0.4315
1264,191.2003676891327,429.8944149017334,0.42
1265,191.946873575449,425.3638961315155,0.432
1266,192.15794429183006,431.25116431713104,0.4295
1267,190.18759506940842,422.9815777540207,0.431
1268,193.768663585186,428.02655905485153,0.43
1269,192.68093398213387,425.553238928318,0.4295
1270,189.81241869926453,426.1448546051979,0.4275
1271,192.91630989313126,428.0392905473709,0.4265
1272,191.98064038157463,428.3984332084656,0.437
1273,190.19184041023254,419.52469193935394,0.453
1274,190.678158223629,422.44105702638626,0.429
1275,191.1689193546772,424.8937997221947,0.4345
1276,190.0957189798355,421.5402435660362,0.432
1277,189.87825021147728,418.3578065633774,0.426
1278,189.5538013279438,423.4093796014786,0.4355
1279,190.80984538793564,423.4467840194702,0.433
1280,190.16825607419014,421.65583539009094,0.438
1281,188.33411088585854,426.89758962392807,0.4335
1282,191.60407358407974,429.80580919981,0.4235
1283,191.9528226852417,428.65998965501785,0.431
1284,189.215930134058,422.853515625,0.438
1285,189.47206163406372,422.37815350294113,0.427
1286,189.58399480581284,422.32483047246933,0.438
1287,189.1095516383648,422.92490434646606,0.4305
1288,187.95901295542717,427.51684045791626,0.4325
1289,189.6666476726532,432.8680137991905,0.4215
1290,191.83269587159157,419.8465884923935,0.4385
1291,189.24263063073158,426.3333076238632,0.4255
1292,190.49710246920586,422.9896360039711,0.4325
1293,189.1452904343605,425.92550003528595,0.434
1294,187.89715337753296,425.6330936551094,0.4265
1295,188.0790601670742,425.4168646931648,0.434
1296,190.28306528925896,427.58819937705994,0.4245
1297,188.0760813355446,427.74263978004456,0.425
1298,190.40205872058868,422.4479401111603,0.4325
1299,188.49515613913536,428.2554809451103,0.438
1300,188.4073945581913,429.31843680143356,0.437
1301,189.09658405184746,427.53738337755203,0.43
1302,187.84616321325302,420.32666605710983,0.4315
1303,187.1771750152111,426.7268313765526,0.4235
1304,189.04459184408188,432.3276866674423,0.4265
1305,189.58745422959328,425.6838191151619,0.4295
1306,187.19158899784088,430.05399948358536,0.4315
1307,188.15691155195236,423.27138018608093,0.438
1308,186.3668513894081,428.2724019885063,0.433
1309,185.50042989850044,427.96157145500183,0.424
1310,186.02103099226952,420.0332502126694,0.445
1311,186.92205625772476,424.23480290174484,0.434
1312,188.64777120947838,428.7250794172287,0.4375
1313,187.03373646736145,426.959452688694,0.433
1314,186.92011305689812,423.67139583826065,0.435
1315,186.3576056957245,429.38872772455215,0.4255
1316,186.3622356057167,423.54381358623505,0.4375
1317,189.28752461075783,426.7487387061119,0.4375
1318,187.42590460181236,427.32849675416946,0.436
1319,184.90572479367256,424.4355227947235,0.4215
1320,187.37193804979324,424.897381901741,0.4255
1321,185.6053223013878,427.59593015909195,0.4325
1322,186.55536651611328,429.0966824889183,0.42
1323,188.352030813694,432.38840675354004,0.424
1324,184.9532868564129,424.3073296546936,0.4285
1325,186.446482360363,429.6840162873268,0.4385
1326,187.50544694066048,425.03469771146774,0.4335
1327,185.6174092590809,425.5054026246071,0.4255
1328,185.57626685500145,423.94979625940323,0.4375
1329,185.9093293249607,430.980357170105,0.4355
1330,186.5867796242237,425.50395888090134,0.433
1331,185.61248794198036,432.90457433462143,0.431
1332,185.00800442695618,428.9110314846039,0.437
1333,185.49502784013748,421.67080920934677,0.4355
1334,184.73478651046753,425.5631090402603,0.4275
1335,184.98175430297852,422.2859424352646,0.433
1336,184.06732541322708,426.5299345254898,0.435
1337,185.6184732913971,427.0250751376152,0.429
1338,185.67689123749733,431.171060025692,0.421
1339,185.92043140530586,426.85548424720764,0.439
1340,183.65668806433678,430.0064663887024,0.4405
1341,184.2557662576437,430.98145335912704,0.4335
1342,184.79592561721802,435.6729539632797,0.4235
1343,186.71252977848053,432.8449447154999,0.4315
1344,184.97929111123085,426.1387462615967,0.4305
1345,183.58600014448166,426.29857355356216,0.4345
1346,184.281529545784,428.0262604355812,0.428
1347,183.96904680132866,430.6926401257515,0.439
1348,182.22490841150284,425.64249581098557,0.4325
1349,182.83729922771454,426.2136608362198,0.4335
1350,184.71564427018166,435.3779382109642,0.4255
1351,183.90722006559372,438.37121587991714,0.428
1352,184.3949974477291,429.4490406513214,0.4305
1353,184.5196984410286,426.0346976518631,0.435
1354,183.04813447594643,428.319671690464,0.4295
1355,182.14835956692696,429.44303476810455,0.4325
1356,183.2831830382347,427.82018876075745,0.4405
1357,183.83041664958,432.3399488925934,0.429
1358,182.8373987674713,430.56941640377045,0.4345
1359,185.58358612656593,428.81620448827744,0.44
1360,184.38775646686554,427.1471454501152,0.426
1361,184.9769421517849,427.2067113518715,0.4265
1362,181.81763646006584,430.9801452755928,0.437
1363,182.55345630645752,426.22171115875244,0.433
1364,183.93322643637657,425.83026427030563,0.427
1365,184.55227661132812,423.92737650871277,0.4195
1366,182.5959278345108,436.7789406776428,0.43
1367,182.40641874074936,431.29556906223297,0.429
1368,183.42730644345284,430.45786732435226,0.421
1369,184.3334762752056,435.1110492348671,0.4295
1370,181.99539294838905,422.1435903310776,0.4485
1371,183.26116517186165,429.9802642464638,0.4295
1372,184.22532412409782,423.7245579957962,0.4225
1373,182.2117256820202,426.8631599545479,0.4265
1374,184.04877108335495,427.3978474140167,0.4215
1375,181.0261414051056,430.51678961515427,0.43
1376,181.25475695729256,429.79004287719727,0.4285
1377,183.8190348148346,437.3379082083702,0.434
1378,181.02178180217743,430.77982771396637,0.42
1379,181.4094696044922,423.9454727768898,0.4285
1380,180.6256339251995,433.29208540916443,0.4245
1381,180.97412943840027,438.953717648983,0.44
1382,181.4638044834137,425.84949147701263,0.4365
1383,182.60911151766777,428.40443754196167,0.4205
1384,183.03776890039444,429.52149802446365,0.433
1385,180.0007126033306,437.94430321455,0.422
1386,179.8580482006073,428.77987706661224,0.4355
1387,178.73206743597984,433.23034232854843,0.4255
1388,181.86424791812897,431.72968685626984,0.4315
1389,181.56003558635712,428.8819365501404,0.4375
1390,182.2455796301365,430.0800575017929,0.437
1391,179.59881499409676,426.6297779083252,0.4325
1392,182.27910089492798,434.3067355155945,0.4205
1393,179.2279028594494,433.4914694428444,0.4325
1394,179.28499507904053,434.1785126924515,0.4335
1395,180.94955922663212,430.3244124054909,0.426
1396,180.99138191342354,426.93450504541397,0.436
1397,182.7170282304287,427.7813246846199,0.428
1398,182.91668072342873,428.0261177420616,0.4355
1399,179.60326385498047,430.47798120975494,0.4285
1400,179.94703781604767,432.8783711194992,0.424
1401,181.03960093855858,425.3011634349823,0.427
1402,180.48632082343102,430.4285507798195,0.434
1403,181.65219861268997,424.1458447575569,0.44
1404,178.88498210906982,436.18404030799866,0.432
1405,179.012352257967,432.0605443716049,0.433
1406,178.9836921095848,427.989627122879,0.423
1407,179.84712436795235,432.46168118715286,0.418
1408,178.53202533721924,430.4986734390259,0.4315
1409,179.30964702367783,428.53156089782715,0.4385
1410,178.91129019856453,425.0511209368706,0.4295
1411,178.29747983813286,429.50712341070175,0.4375
1412,178.03790819644928,432.995181620121,0.444
1413,180.92547199130058,424.9306983947754,0.435
1414,178.58336091041565,425.9140867590904,0.431
1415,178.55845639109612,428.13098752498627,0.4245
1416,179.06154680252075,429.13882756233215,0.4335
1417,178.044986307621,431.73714542388916,0.43
1418,178.1425697505474,427.92180305719376,0.428
1419,178.77706435322762,432.128277361393,0.4325
1420,179.1275308728218,439.43959897756577,0.426
1421,177.32479989528656,431.12688660621643,0.437
1422,178.22195088863373,442.7347707748413,0.4185
1423,181.05941393971443,427.72969299554825,0.435
1424,178.6784819662571,437.07105380296707,0.4255
1425,178.52526608109474,431.7590040564537,0.4345
1426,177.2360668182373,435.16431802511215,0.431
1427,177.5296342074871,426.24482077360153,0.432
1428,176.84913676977158,436.45955497026443,0.4465
1429,177.614011824131,429.72647058963776,0.433
1430,178.1765148639679,431.95995050668716,0.43
1431,180.75636284053326,432.5948036313057,0.434
1432,174.77353283762932,438.9400059580803,0.435
1433,177.86860013008118,432.42236536741257,0.4415
1434,176.94349175691605,441.0475786924362,0.426
1435,177.75148543715477,435.6586874127388,0.433
1436,177.0183146595955,435.19316351413727,0.429
1437,177.05258110165596,434.24309396743774,0.4265
1438,176.68889087438583,435.0461890697479,0.4375
1439,174.6107738018036,431.7100102901459,0.441
1440,176.68865647912025,446.91210329532623,0.428
1441,176.21900656819344,433.44455939531326,0.4335
1442,177.38803765177727,430.82131296396255,0.4415
1443,176.7174526154995,433.631186068058,0.4275
1444,175.44445878267288,440.8548685312271,0.4295
1445,176.5896766781807,434.9530020952225,0.435
1446,176.6596499979496,433.6313564777374,0.4295
1447,175.7841675877571,431.86363184452057,0.432
1448,175.08894684910774,432.34477722644806,0.425
1449,175.28226977586746,440.2222551703453,0.434
1450,176.27583000063896,437.48784029483795,0.425
1451,174.9605321586132,436.74518394470215,0.4205
1452,179.4108836054802,443.79829210042953,0.423
1453,176.03318437933922,434.12537682056427,0.4335
1454,177.44589963555336,432.198866546154,0.433
1455,176.86598560214043,429.0023069381714,0.424
1456,175.68450385332108,438.5911929011345,0.428
1457,177.00262227654457,434.8229699730873,0.4295
1458,174.1022881269455,427.89054745435715,0.435
1459,175.55664166808128,434.4452549815178,0.4225
1460,175.3555914759636,438.6949505209923,0.433
1461,175.5296297967434,438.91220170259476,0.422
1462,174.9943240582943,432.0749366879463,0.431
1463,174.61208260059357,428.8025558590889,0.4315
1464,175.16230884194374,440.4068509340286,0.43
1465,174.48796093463898,436.7466074228287,0.433
1466,177.2036882340908,435.9171307682991,0.433
1467,175.96507194638252,434.34139662981033,0.4275
1468,175.4281011223793,434.1145021915436,0.4355
1469,175.5782993733883,433.50796341896057,0.4335
1470,175.37266618013382,435.2093269228935,0.4415
1471,175.8176067173481,435.07795268297195,0.434
1472,173.1265588104725,431.5386535525322,0.4365
1473,176.17412850260735,441.45058208703995,0.4305
1474,178.43127796053886,434.93644028902054,0.43
1475,174.12704718112946,434.49966609477997,0.4325
1476,173.22274294495583,432.75973612070084,0.435
1477,173.71366807818413,433.90883380174637,0.4325
1478,174.26537981629372,431.29184705019,0.4325
1479,173.92723003029823,440.26682364940643,0.427
1480,175.60101181268692,430.73774164915085,0.4305
1481,174.86128786206245,440.0894027352333,0.434
1482,174.02579280734062,449.5180030465126,0.427
1483,175.34563624858856,438.21058171987534,0.4315
1484,173.7946499288082,436.39970940351486,0.4235
1485,173.94987073540688,430.9063059091568,0.4345
1486,173.4012412428856,438.37679570913315,0.426
1487,174.69865262508392,436.8830848932266,0.432
1488,174.55827790498734,441.3755534887314,0.417
1489,174.65686097741127,433.902319252491,0.433
1490,175.51448890566826,444.5311786532402,0.436
1491,173.80346503853798,442.58925092220306,0.4195
1492,174.07707911729813,436.34846568107605,0.4265
1493,173.4185467660427,443.11870378255844,0.4325
1494,173.0117219388485,438.56576400995255,0.4275
1495,173.337114661932,430.9083579778671,0.439
1496,172.55144274234772,441.141498029232,0.436
1497,174.65928715467453,436.56089890003204,0.4285
1498,170.9771543443203,432.9515154361725,0.4335
1499,174.6371257007122,438.6206167936325,0.42
1500,171.56424036622047,434.8196676969528,0.4325
1501,176.6461270749569,435.1703150868416,0.4235
1502,174.32058095932007,437.47959142923355,0.433
1503,174.00134617090225,440.94994950294495,0.438
1504,173.39490821957588,441.51529973745346,0.4285
1505,172.87762188911438,436.22753965854645,0.429
1506,170.73065474629402,441.50174444913864,0.436
1507,173.38616290688515,443.03462994098663,0.421
1508,172.69574736058712,436.5106611251831,0.4335
1509,174.84450659155846,437.55131310224533,0.4445
1510,169.74000933766365,435.59269720315933,0.4365
1511,172.9860261976719,441.65074449777603,0.427
1512,173.0104643702507,433.8745036125183,0.434
1513,173.96243727207184,439.8612790107727,0.4315
1514,172.33594155311584,448.0980240702629,0.4255
1515,173.15421998500824,437.6516264081001,0.4425
1516,174.5176763832569,440.59272742271423,0.429
1517,170.37720078229904,435.129306435585,0.4455
1518,171.73132622241974,439.2098990082741,0.439
1519,173.81520187854767,434.94892328977585,0.4415
1520,173.73074409365654,443.60757637023926,0.427
1521,172.37796199321747,445.9721026420593,0.423
1522,171.11911717057228,447.45363509655,0.4265
1523,170.81813287734985,433.8513849377632,0.44
1524,170.45584717392921,437.39660423994064,0.4335
1525,171.34640488028526,436.57510471343994,0.43
1526,171.994475543499,436.93446058034897,0.446
1527,171.4852637052536,442.2849785089493,0.434
1528,172.22935870289803,438.9299330711365,0.438
1529,172.16492596268654,445.939159989357,0.4255
1530,171.84688740968704,434.3455148935318,0.4175
1531,170.69235989451408,441.1069155931473,0.424
1532,171.38047567009926,434.59056079387665,0.4395
1533,170.77089300751686,438.41663444042206,0.43
1534,171.85636374354362,437.2586444616318,0.428
1535,170.8193990290165,433.8625894188881,0.435
1536,170.94881144165993,450.5748856663704,0.4335
1537,171.5612517595291,438.6711950302124,0.4355
1538,171.42430385947227,435.60771238803864,0.433
1539,169.7552491724491,440.22677010297775,0.4145
1540,169.64009308815002,437.56413209438324,0.432
1541,168.679442435503,441.67047280073166,0.4205
1542,170.82111781835556,438.5751557946205,0.427
1543,170.53792506456375,434.8194555044174,0.4205
1544,171.13999590277672,443.9990073442459,0.431
1545,169.99567303061485,442.43012195825577,0.432
1546,168.7757649421692,442.9745082259178,0.4295
1547,168.3068379163742,438.18451845645905,0.4365
1548,170.00410825014114,442.76320761442184,0.4375
1549,169.731430798769,443.4876899123192,0.441
1550,169.71985444426537,436.75112169981,0.435
1551,171.063518345356,440.9271032214165,0.4445
1552,170.80753561854362,443.12258356809616,0.4325
1553,169.1464285850525,436.9903825521469,0.4325
1554,168.21890246868134,445.9848732352257,0.426
1555,169.07531794905663,438.65300315618515,0.4305
1556,169.81791138648987,442.520181953907,0.4345
1557,168.32997384667397,441.0058313012123,0.437
1558,169.3763962984085,439.64518719911575,0.427
1559,170.79151478409767,439.7789796590805,0.429
1560,168.39608246088028,442.370577275753,0.4255
1561,170.36501678824425,439.20196664333344,0.4375
1562,169.64137974381447,437.426051735878,0.43
1563,170.36115127801895,446.63414746522903,0.4335
1564,171.54522669315338,442.40407156944275,0.4265
1565,167.3513497710228,442.0822032094002,0.436
1566,172.2348282635212,441.893747150898,0.4235
1567,166.8005033135414,452.35264402627945,0.4375
1568,171.3258736729622,440.7656511068344,0.4205
1569,168.02150306105614,447.44479739665985,0.422
1570,167.3286715745926,436.0172603726387,0.432
1571,168.03769958019257,444.10429471731186,0.43
1572,169.19926530122757,435.527758538723,0.4275
1573,169.3929886817932,440.34215784072876,0.4295
1574,166.97847351431847,441.730637550354,0.419
1575,166.90475383400917,431.7427544593811,0.4345
1576,167.4133870601654,441.5727432370186,0.4225
1577,169.59041732549667,440.6759444475174,0.427
1578,168.4470791220665,445.75237488746643,0.4315
1579,166.1913146674633,454.1599687933922,0.442
1580,169.38837349414825,443.3220599889755,0.431
1581,167.43753573298454,445.7785556912422,0.428
1582,167.67163199186325,443.0584468841553,0.435
1583,168.16771495342255,446.97944432497025,0.42
1584,167.3489738702774,442.42560708522797,0.442
1585,167.63506317138672,439.46382862329483,0.431
1586,168.08830645680428,441.8630175590515,0.4385
1587,166.66316685080528,442.7361715435982,0.4335
1588,169.14943009614944,438.419007062912,0.429
1589,167.55980116128922,440.388529419899,0.426
1590,166.37468734383583,442.90551084280014,0.431
1591,166.36322137713432,440.1033839583397,0.4275
1592,163.80279219150543,438.06220173835754,0.4305
1593,167.46622283756733,444.86392414569855,0.434
1594,168.6197440624237,447.7279615998268,0.4335
1595,168.82749542593956,439.7348719239235,0.4315
1596,167.4759996831417,438.4718109369278,0.4335
1597,166.9546553492546,437.6928678750992,0.4395
1598,164.27003672719002,442.89965081214905,0.427
1599,167.3663821220398,448.6403451561928,0.433
1600,165.5083029270172,447.2531288266182,0.427
1601,166.2141274213791,447.7725648880005,0.4265
1602,167.44576984643936,442.6643545627594,0.4355
1603,166.68066936731339,443.77908766269684,0.435
1604,167.90072458982468,445.50796884298325,0.4415
1605,166.85966077446938,448.82596504688263,0.429
1606,167.8055475950241,443.71073496341705,0.4315
1607,167.0135852098465,438.4127331972122,0.441
1608,165.37295576930046,444.1997326016426,0.4335
1609,165.0642077922821,443.202300965786,0.4245
1610,165.0428510904312,449.6266831755638,0.4305
1611,167.357231259346,442.74209052324295,0.4295
1612,167.1739890575409,444.93558073043823,0.4385
1613,166.520861774683,451.5668085217476,0.413
1614,166.91633108258247,446.5313353538513,0.4265
1615,165.86753433942795,441.09916692972183,0.4335
1616,163.8640702366829,441.01867616176605,0.4225
1617,165.77228498458862,446.3107300400734,0.4275
1618,164.98567190766335,442.9053501486778,0.4375
1619,165.02632212638855,446.9482980966568,0.428
1620,165.04226997494698,441.513925075531,0.434
1621,163.13442058861256,440.06007677316666,0.4385
1622,163.8944765329361,438.5035192966461,0.4305
1623,164.35368075966835,448.25438010692596,0.431
1624,166.4205547273159,441.7247115969658,0.442
1625,164.09476658701897,439.95396864414215,0.4315
1626,166.0823178589344,444.19409960508347,0.437
1627,165.2332159280777,443.16441971063614,0.4395
1628,165.22807875275612,448.2928956747055,0.4235
1629,167.59504520893097,446.36681193113327,0.4345
1630,164.78943613171577,451.31019765138626,0.4255
1631,164.31545543670654,445.98449671268463,0.4295
1632,168.85743463039398,448.94931572675705,0.435
1633,164.76296338438988,441.61563044786453,0.44
1634,165.42976543307304,446.57179629802704,0.433
1635,166.6252696365118,449.7611517906189,0.431
1636,164.38248327374458,439.1186720728874,0.438
1637,165.27561658620834,445.0671436190605,0.434
1638,165.31989112496376,450.62999749183655,0.4355
1639,164.17778630554676,445.1213740706444,0.4255
1640,165.5353278517723,442.9201810956001,0.4375
1641,166.2838784456253,446.3164934515953,0.4235
1642,164.54613953828812,446.09372782707214,0.4295
1643,162.6609419286251,444.3741001486778,0.4375
1644,162.95800676941872,444.35916090011597,0.4295
1645,161.46798446774483,445.70472729206085,0.4335
1646,165.01343949139118,447.19012504816055,0.436
1647,162.9285240471363,448.6471577882767,0.4145
1648,161.58580312132835,442.86327677965164,0.427
1649,164.24791702628136,442.82823354005814,0.4295
1650,162.63513240218163,443.1390771269798,0.435
1651,163.38565257191658,442.6661111712456,0.4425
1652,165.73587474226952,456.11020427942276,0.423
1653,163.26939222216606,442.6229640841484,0.443
1654,164.87982781231403,445.2763397693634,0.4325
1655,162.91206634044647,442.8289731144905,0.441
1656,163.2720224559307,444.60591942071915,0.441
1657,163.45100265741348,449.0717476606369,0.44
1658,164.67427325248718,450.1921339035034,0.4265
1659,164.17599499225616,447.1885583996773,0.4275
1660,163.483441978693,443.4659297466278,0.431
1661,163.50770246982574,444.5807056427002,0.426
1662,161.75747993588448,447.5278573036194,0.4345
1663,161.93286272883415,453.37897288799286,0.4365
1664,162.7497822344303,445.4645763039589,0.427
1665,163.31825676560402,447.6554938554764,0.4365
1666,161.18495218455791,456.15149611234665,0.4285
1667,163.33802936971188,446.4734183549881,0.431
1668,162.07894851267338,443.6256123185158,0.4385
1669,161.1402595937252,444.8748568892479,0.4385
1670,163.11363670229912,451.00459682941437,0.4455
1671,160.96739476919174,442.42134606838226,0.4355
1672,163.02931362390518,444.3546395301819,0.4295
1673,162.87404850125313,439.06551003456116,0.439
1674,163.26139822602272,452.34939336776733,0.428
1675,165.23343938589096,444.90222734212875,0.4285
1676,162.38847267627716,454.1539474725723,0.432
1677,159.1598580479622,449.43889063596725,0.4315
1678,162.8548952639103,447.0926938056946,0.428
1679,160.12490659952164,445.5709934234619,0.427
1680,162.72436466813087,450.9065090417862,0.437
1681,163.43825495243073,448.2718400359154,0.4265
1682,162.40384912490845,448.81746220588684,0.4345
1683,160.18541358411312,447.49791687726974,0.426
1684,161.84521639347076,455.47954404354095,0.431
1685,162.46912443637848,442.0169289112091,0.437
1686,159.75960278511047,458.2000804543495,0.432
1687,161.4679198563099,444.59467113018036,0.441
1688,161.64448910951614,447.49959176778793,0.444
1689,164.02930200099945,443.74575835466385,0.437
1690,161.61776606738567,440.8797495961189,0.43
1691,160.85771095752716,448.17628449201584,0.435
1692,162.71026393771172,450.47335308790207,0.4395
1693,160.64924213290215,444.32741218805313,0.423
1694,162.89967727661133,449.8905280828476,0.4315
1695,162.5614902973175,443.7101452946663,0.4295
1696,159.74169260263443,444.9914956688881,0.4295
1697,161.15637055039406,446.03191739320755,0.4345
1698,162.80536364018917,449.184576690197,0.429
1699,159.34262639284134,451.6372734308243,0.4315
1700,161.55862173438072,440.72632241249084,0.433
1701,159.22458145022392,446.84789603948593,0.428
1702,161.55810770392418,451.739228785038,0.45
1703,159.77993768453598,450.7252443432808,0.4335
1704,161.76887914538383,442.8763666152954,0.431
1705,161.76094606518745,451.2212569117546,0.428
1706,162.83232839405537,451.73405104875565,0.416
1707,159.4848363995552,450.6232256293297,0.4275
1708,162.3542492389679,450.9831390976906,0.43
1709,160.32356771826744,453.22382658720016,0.427
1710,160.73114949464798,450.53397768735886,0.4265
1711,159.0537428855896,445.9285252094269,0.4325
1712,163.35375037789345,452.07790756225586,0.4255
1713,160.02911314368248,454.02847158908844,0.432
1714,160.4046665430069,452.15846586227417,0.4265
1715,163.06626790761948,455.7053995728493,0.42
1716,163.69775342941284,450.3898189663887,0.4365
1717,159.13107270002365,447.1802335381508,0.4285
1718,161.91405461728573,454.0409786105156,0.4455
1719,160.80889880657196,447.6182391047478,0.435
1720,159.8673199415207,451.7258634567261,0.43
1721,161.4505818784237,456.6718385219574,0.4375
1722,160.52234837412834,452.9066932797432,0.435
1723,159.59149530529976,452.5691722035408,0.437
1724,159.28111849725246,450.07198190689087,0.435
1725,161.21026358008385,454.8616760969162,0.4415
1726,158.63719832897186,446.0327711701393,0.4265
1727,156.99448132514954,448.68654668331146,0.428
1728,160.00053158402443,445.44256061315536,0.432
1729,156.6980678141117,456.6787368655205,0.435
1730,159.14547303318977,448.62804013490677,0.4245
1731,158.48208993673325,460.98883777856827,0.418
1732,159.5749245584011,447.9381320476532,0.4375
1733,157.56278251111507,447.90833616256714,0.4355
1734,161.09250131249428,452.1797331571579,0.4385
1735,157.41082064807415,445.7815390229225,0.4235
1736,159.45279729366302,448.5613679289818,0.432
1737,158.11154599487782,454.3567998409271,0.417
1738,158.5524533689022,447.7584562301636,0.439
1739,156.65801069140434,461.58202773332596,0.429
1740,161.18125247955322,452.1675047278404,0.4255
1741,158.54636111855507,452.1512305736542,0.4205
1742,158.51456087827682,451.791676402092,0.428
1743,158.95417061448097,451.25938844680786,0.4265
1744,156.20236498117447,449.31194561719894,0.4325
1745,159.81566213071346,451.7804526090622,0.432
1746,158.38083904981613,448.65216809511185,0.42
1747,157.34608913958073,460.2607309818268,0.428
1748,160.23427537083626,450.66465306282043,0.4165
1749,157.29165303707123,450.6134994626045,0.4325
1750,157.00645506381989,449.3260546922684,0.425
1751,157.0604430437088,452.0799694657326,0.417
1752,155.94952818751335,450.9035695195198,0.4265
1753,158.34408473968506,453.5337664484978,0.4235
1754,158.51010969281197,461.7532858848572,0.426
1755,158.270662099123,451.24430054426193,0.4245
1756,158.25905011594296,447.7955008149147,0.437
1757,157.47697930037975,450.9244474172592,0.4275
1758,158.54861471056938,455.4841807484627,0.4285
1759,158.08693766593933,454.78174901008606,0.423
1760,158.55267949402332,455.1960201859474,0.4325
1761,156.61674371361732,450.89484095573425,0.4315
1762,156.88034629821777,450.5800299048424,0.4345
1763,158.32708045840263,452.8749949336052,0.4295
1764,158.05976283550262,458.58576810359955,0.4255
1765,155.29386514425278,452.33937591314316,0.433
1766,158.6314885467291,452.60467398166656,0.4335
1767,157.5613502562046,454.66429203748703,0.4275
1768,156.29963670670986,455.80309081077576,0.433
1769,158.18054151535034,449.91373032331467,0.4295
1770,154.99713298678398,449.8928810954094,0.4355
1771,159.2602214217186,453.65432810783386,0.433
1772,157.88274858891964,452.5847052335739,0.425
1773,156.01963844895363,451.1428886651993,0.422
1774,156.97372770309448,455.8285955786705,0.4365
1775,155.85095436871052,448.3976721763611,0.44
1776,158.16196060180664,450.2147023677826,0.4375
1777,156.2900204360485,458.4605934023857,0.433
1778,155.1432594358921,449.76585906744003,0.426
1779,157.49217548966408,454.0473471879959,0.4375
1780,157.1984622180462,453.6350514292717,0.432
1781,156.13392600417137,456.53979778289795,0.4315
1782,156.81276097893715,459.38761162757874,0.426
1783,155.16597570478916,451.0063619017601,0.4295
1784,158.39941242337227,454.94417440891266,0.437
1785,157.75680938363075,456.4583683013916,0.4295
1786,155.9973937124014,452.6593242287636,0.4355
1787,155.41351488232613,449.5985317826271,0.437
1788,157.50238180160522,453.52953404188156,0.425
1789,155.86930832266808,448.00968956947327,0.4245
1790,155.98617458343506,455.6470648050308,0.4395
1791,157.77589820325375,448.4532042145729,0.436
1792,155.22425292432308,452.0614603757858,0.43
1793,157.43464922904968,452.6772731542587,0.4295
1794,156.32420417666435,450.21104151010513,0.434
1795,154.80770647525787,454.4248458147049,0.4425
1796,157.23351880908012,456.57854616642,0.4375
1797,156.62063825130463,456.05385452508926,0.4305
1798,155.47729942202568,456.9882936477661,0.426
1799,156.28143295645714,454.89434081315994,0.4205
1800,157.55282047390938,458.4824898838997,0.4275
1801,155.60531257092953,456.90991139411926,0.4295
1802,155.32190449535847,456.71302288770676,0.428
1803,155.0717552602291,457.5946070551872,0.4215
1804,155.31624874472618,459.46709924936295,0.4355
1805,158.9886075258255,463.840200483799,0.4285
1806,155.07266537845135,463.81926277279854,0.428
1807,155.3144904077053,459.8484580516815,0.4285
1808,156.0361748635769,449.0725284218788,0.43
1809,155.62100280821323,451.4872227907181,0.429
1810,153.28265641629696,456.986792743206,0.4315
1811,156.96456745266914,451.94079798460007,0.441
1812,153.65470065176487,458.78233909606934,0.4235
1813,154.36382576823235,457.09477031230927,0.425
1814,156.29269316792488,458.531895339489,0.41
1815,154.98525923490524,455.1161518096924,0.424
1816,154.81277778744698,458.760440826416,0.4325
1817,154.63737864792347,456.02084773778915,0.427
1818,154.58698970079422,450.34676080942154,0.439
1819,156.84194758534431,456.07568395137787,0.432
1820,155.87764786183834,451.4845994710922,0.4305
1821,154.95823898911476,455.5655933022499,0.4385
1822,155.1162366271019,458.97259944677353,0.425
1823,156.44847694039345,452.4116993546486,0.433
1824,155.02093318104744,458.35636472702026,0.424
1825,155.72963944077492,454.8382730484009,0.4255
1826,154.4529021680355,452.6805459856987,0.436
1827,153.95983682572842,460.4755819439888,0.4195
1828,156.5670486688614,458.3239483833313,0.4355
1829,155.77135509252548,461.03804939985275,0.426
1830,154.41302141547203,459.6355771422386,0.419
1831,156.7112820148468,461.5510585308075,0.43
1832,154.9811939895153,452.1041622161865,0.436
1833,155.08782470226288,451.94988656044006,0.4255
